股票代码,名称,上市日期,上市状态,终止/暂停上市日期
sz300896,爱美客,2020-09-28,正常交易,
sz300897,山科智能,2020-09-28,正常交易,
sz300898,熊猫乳品,2020-10-16,正常交易,
sz300899,*ST凯鑫,2020-10-16,正常交易,
sz300900,广联航空,2020-10-29,正常交易,
sz300901,中胤时尚,2020-10-29,正常交易,
sz300902,国安达,2020-10-29,正常交易,
sz300903,科翔股份,2020-11-05,正常交易,
sz300904,威力传动,2023-08-09,正常交易,
sz300905,宝丽迪,2020-11-05,正常交易,
sz300906,日月明,2020-11-05,正常交易,
sz300907,康平科技,2020-11-18,正常交易,
sz300908,仲景食品,2020-11-23,正常交易,
sz300909,汇创达,2020-11-18,正常交易,
sz300910,瑞丰新材,2020-11-27,正常交易,
sz300911,亿田智能,2020-12-03,正常交易,
sz300912,凯龙高科,2020-12-07,正常交易,
sz300913,兆龙互连,2020-12-07,正常交易,
sz300915,海融科技,2020-12-02,正常交易,
sz300916,朗特智能,2020-12-02,正常交易,
sz300917,特发服务,2020-12-21,正常交易,
sz300918,南山智尚,2020-12-22,正常交易,
sz300919,中伟股份,2020-12-23,正常交易,
sz300920,润阳科技,2020-12-25,正常交易,
sz300921,南凌科技,2020-12-22,正常交易,
sz300922,天秦装备,2020-12-25,正常交易,
sz300923,研奥股份,2020-12-24,正常交易,
sz300925,法本信息,2020-12-30,正常交易,
sz300926,博俊科技,2021-01-07,正常交易,
sz300927,江天化学,2021-01-07,正常交易,
sz300928,华安鑫创,2021-01-06,正常交易,
sz300929,华骐环保,2021-01-20,正常交易,
sz300930,屹通新材,2021-01-21,正常交易,
sz300931,通用电梯,2021-01-21,正常交易,
sz300932,三友联众,2021-01-22,正常交易,
sz300933,中辰股份,2021-01-22,正常交易,
sz300935,盈建科,2021-01-20,正常交易,
sz300936,中英科技,2021-01-26,正常交易,
sz300937,药易购,2021-01-27,正常交易,
sz300938,信测标准,2021-01-27,正常交易,
sz300939,秋田微,2021-01-28,正常交易,
sz300940,南极光,2021-02-03,正常交易,
sz300941,创识科技,2021-02-09,正常交易,
sz300942,易瑞生物,2021-02-09,正常交易,
sz300943,春晖智控,2021-02-10,正常交易,
sz300945,曼卡龙,2021-02-10,正常交易,
sz300946,恒而达,2021-02-08,正常交易,
sz300947,德必集团,2021-02-10,正常交易,
sz300948,冠中生态,2021-02-25,正常交易,
sz300949,奥雅股份,2021-02-26,正常交易,
sz300950,德固特,2021-03-03,正常交易,
sz300951,博硕科技,2021-02-26,正常交易,
sz300952,恒辉安防,2021-03-11,正常交易,
sz300953,震裕科技,2021-03-18,正常交易,
sz300955,嘉亨家化,2021-03-24,正常交易,
sz300956,英力股份,2021-03-26,正常交易,
sz300957,贝泰妮,2021-03-25,正常交易,
sz300958,建工修复,2021-03-29,正常交易,
sz300959,线上线下,2021-03-22,正常交易,
sz300960,通业科技,2021-03-29,正常交易,
sz300961,深水海纳,2021-03-30,正常交易,
sz300962,中金辐照,2021-04-09,正常交易,
sz300963,中洲特材,2021-04-09,正常交易,
sz300964,本川智能,2021-08-05,正常交易,
sz300965,恒宇信通,2021-04-02,正常交易,
sz300966,共同药业,2021-04-09,正常交易,
sz300967,晓鸣股份,2021-04-13,正常交易,
sz300968,格林精密,2021-04-15,正常交易,
sz300969,恒帅股份,2021-04-12,正常交易,
sz300970,华绿生物,2021-04-12,正常交易,
sz300971,博亚精工,2021-04-15,正常交易,
sz300972,万辰集团,2021-04-19,正常交易,
sz300973,立高食品,2021-04-15,正常交易,
sz300975,商络电子,2021-04-21,正常交易,
sz300976,达瑞电子,2021-04-19,正常交易,
sz300977,深圳瑞捷,2021-04-20,正常交易,
sz300978,东箭科技,2021-04-26,正常交易,
sz300979,华利集团,2021-04-26,正常交易,
sz300980,祥源新材,2021-04-21,正常交易,
sz300981,中红医疗,2021-04-27,正常交易,
sz300982,苏文电能,2021-04-27,正常交易,
sz300983,尤安设计,2021-04-20,正常交易,
sz300984,金沃股份,2021-06-18,正常交易,
sz300985,致远新能,2021-04-29,正常交易,
sz300986,志特新材,2021-04-30,正常交易,
sz300987,川网传媒,2021-05-11,正常交易,
sz300988,津荣天宇,2021-05-12,正常交易,
sz300989,蕾奥规划,2021-05-07,正常交易,
sz300990,同飞股份,2021-05-12,正常交易,
sz300991,创益通,2021-05-20,正常交易,
sz300992,泰福泵业,2021-05-25,正常交易,
sz300993,玉马科技,2021-05-24,正常交易,
sz300994,久祺股份,2021-08-12,正常交易,
sz300995,奇德新材,2021-05-26,正常交易,
sz300996,普联软件,2021-06-03,正常交易,
sz300997,欢乐家,2021-06-02,正常交易,
sz300998,宁波方正,2021-06-02,正常交易,
sz300999,金龙鱼,2020-10-15,正常交易,
sz301000,肇民科技,2021-05-28,正常交易,
sz301001,凯淳股份,2021-05-28,正常交易,
sz301002,崧盛股份,2021-06-07,正常交易,
sz301003,江苏博云,2021-06-01,正常交易,
sz301004,嘉益股份,2021-06-25,正常交易,
sz301005,超捷股份,2021-06-01,正常交易,
sz301006,迈拓股份,2021-06-07,正常交易,
sz301007,德迈仕,2021-06-16,正常交易,
sz301008,宏昌科技,2021-06-11,正常交易,
sz301009,可靠股份,2021-06-17,正常交易,
sz301010,晶雪节能,2021-06-18,正常交易,
sz301011,华立科技,2021-06-17,正常交易,
sz301012,扬电科技,2021-06-22,正常交易,
sz301013,利和兴,2021-06-29,正常交易,
sz301015,百洋医药,2021-06-30,正常交易,
sz301016,雷尔伟,2021-06-30,正常交易,
sz301017,漱玉平民,2021-07-05,正常交易,
sz301018,申菱环境,2021-07-07,正常交易,
sz301019,宁波色母,2021-06-28,正常交易,
sz301020,密封科技,2021-07-06,正常交易,
sz301021,英诺激光,2021-07-06,正常交易,
sz301022,海泰科,2021-07-02,正常交易,
sz301023,江南奕帆,2021-07-07,正常交易,
sz301024,霍普股份,2021-07-28,正常交易,
sz301025,读客文化,2021-07-19,正常交易,
sz301026,浩通科技,2021-07-16,正常交易,
sz301027,华蓝集团,2021-07-15,正常交易,
sz301028,东亚机械,2021-07-20,正常交易,
sz301029,怡合达,2021-07-23,正常交易,
sz301030,仕净科技,2021-07-22,正常交易,
sz301031,中熔电气,2021-07-15,正常交易,
sz301032,新柴股份,2021-07-22,正常交易,
sz301033,迈普医学,2021-07-26,正常交易,
sz301035,润丰股份,2021-07-28,正常交易,
sz301036,双乐股份,2021-07-29,正常交易,
sz301037,保立佳,2021-07-30,正常交易,
sz301038,深水规院,2021-08-04,正常交易,
sz301039,中集车辆,2021-07-08,正常交易,
sz301040,中环海陆,2021-08-03,正常交易,
sz301041,金百泽,2021-08-11,正常交易,
sz301042,安联锐视,2021-08-05,正常交易,
sz301043,绿岛风,2021-08-11,正常交易,
sz301045,天禄科技,2021-08-13,正常交易,
sz301046,能辉科技,2021-08-17,正常交易,
sz301047,义翘神州,2021-08-16,正常交易,
sz301048,金鹰重工,2021-08-18,正常交易,
sz301049,超越科技,2021-08-24,正常交易,
sz301050,雷电微力,2021-08-24,正常交易,
sz301051,信濠光电,2021-08-27,正常交易,
sz301052,果麦文化,2021-08-30,正常交易,
sz301053,远信工业,2021-09-01,正常交易,
sz301055,张小泉,2021-09-06,正常交易,
sz301056,森赫股份,2021-09-07,正常交易,
sz301057,汇隆新材,2021-09-09,正常交易,
sz301058,中粮科工,2021-09-09,正常交易,
sz301059,金三江,2021-09-13,正常交易,
sz301060,兰卫医学,2021-09-13,正常交易,
sz301061,匠心家居,2021-09-13,正常交易,
sz301062,上海艾录,2021-09-14,正常交易,
sz301063,海锅股份,2021-09-24,正常交易,
sz301065,本立科技,2021-09-14,正常交易,
sz301066,万事利,2021-09-22,正常交易,
sz301067,显盈科技,2021-09-22,正常交易,
sz301068,大地海洋,2021-09-28,正常交易,
sz301069,凯盛新材,2021-09-27,正常交易,
sz301070,开勒股份,2021-09-23,正常交易,
sz301071,力量钻石,2021-09-24,正常交易,
sz301072,中捷精工,2021-09-29,正常交易,
sz301073,君亭酒店,2021-09-30,正常交易,
sz301075,多瑞医药,2021-09-29,正常交易,
sz301076,新瀚新材,2021-10-11,正常交易,
sz301077,星华新材,2021-09-30,正常交易,
sz301078,孩子王,2021-10-14,正常交易,
sz301079,邵阳液压,2021-10-19,正常交易,
sz301080,百普赛斯,2021-10-18,正常交易,
sz301081,严牌股份,2021-10-20,正常交易,
sz301082,久盛电气,2021-10-27,正常交易,
sz301083,百胜智能,2021-10-21,正常交易,
sz301085,亚康股份,2021-10-18,正常交易,
sz301086,鸿富瀚,2021-10-20,正常交易,
sz301087,可孚医疗,2021-10-25,正常交易,
sz301088,戎美股份,2021-10-28,正常交易,
sz301089,拓新药业,2021-10-27,正常交易,
sz301090,华润材料,2021-10-26,正常交易,
sz301091,深城交,2021-10-29,正常交易,
sz301092,争光股份,2021-11-02,正常交易,
sz301093,华兰股份,2021-11-01,正常交易,
sz301095,广立微,2022-08-05,正常交易,
sz301096,百诚医药,2021-12-20,正常交易,
sz301097,天益医疗,2022-04-07,正常交易,
sz301098,金埔园林,2021-11-12,正常交易,
sz301099,雅创电子,2021-11-22,正常交易,
sz301100,风光股份,2021-12-17,正常交易,
sz301101,明月镜片,2021-12-16,正常交易,
sz301102,兆讯传媒,2022-03-28,正常交易,
sz301103,何氏眼科,2022-03-22,正常交易,
sz301105,鸿铭股份,2022-12-30,正常交易,
sz301106,骏成科技,2022-01-28,正常交易,
sz301107,瑜欣电子,2022-05-24,正常交易,
sz301108,洁雅股份,2021-12-03,正常交易,
sz301109,军信股份,2022-04-13,正常交易,
sz301110,青木科技,2022-03-11,正常交易,
sz301111,粤万年青,2021-12-07,正常交易,
sz301112,信邦智能,2022-06-29,正常交易,
sz301113,雅艺科技,2021-12-22,正常交易,
sz301115,联检科技,2022-08-31,正常交易,
sz301116,益客食品,2022-01-18,正常交易,
sz301117,佳缘科技,2022-01-17,正常交易,
sz301118,恒光股份,2021-11-18,正常交易,
sz301119,正强股份,2021-11-22,正常交易,
sz301120,新特电气,2022-04-19,正常交易,
sz301121,紫建电子,2022-08-08,正常交易,
sz301122,采纳股份,2022-01-26,正常交易,
sz301123,奕东电子,2022-01-25,正常交易,
sz301125,腾亚精工,2022-06-08,正常交易,
sz301126,达嘉维康,2021-12-07,正常交易,
sz301127,武汉天源,2021-12-30,正常交易,
sz301128,强瑞技术,2021-11-10,正常交易,
sz301129,瑞纳智能,2021-11-02,正常交易,
sz301130,西点药业,2022-02-23,正常交易,
sz301131,聚赛龙,2022-03-14,正常交易,
sz301132,满坤科技,2022-08-10,正常交易,
sz301133,金钟股份,2021-11-26,正常交易,
sz301135,瑞德智能,2022-04-12,正常交易,
sz301136,招标股份,2022-01-11,正常交易,
sz301137,哈焊华通,2022-03-22,正常交易,
sz301138,华研精机,2021-12-15,正常交易,
sz301139,元道通信,2022-07-08,正常交易,
sz301141,中科磁业,2023-04-03,正常交易,
sz301148,嘉戎技术,2022-04-21,正常交易,
sz301149,隆华新材,2021-11-10,正常交易,
sz301150,中一科技,2022-04-21,正常交易,
sz301151,冠龙节能,2022-04-11,正常交易,
sz301152,天力锂能,2022-08-29,正常交易,
sz301153,中科江南,2022-05-18,正常交易,
sz301155,海力风电,2021-11-24,正常交易,
sz301156,美农生物,2022-06-17,正常交易,
sz301157,华塑科技,2023-03-09,正常交易,
sz301158,德石股份,2022-01-17,正常交易,
sz301159,三维天地,2022-01-07,正常交易,
sz301160,翔楼新材,2022-06-06,正常交易,
sz301161,唯万密封,2022-09-14,正常交易,
sz301162,国能日新,2022-04-29,正常交易,
sz301163,宏德股份,2022-04-19,正常交易,
sz301165,锐捷网络,2022-11-21,正常交易,
sz301166,优宁维,2021-12-28,正常交易,
sz301167,建研设计,2021-12-06,正常交易,
sz301168,通灵股份,2021-12-10,正常交易,
sz301169,零点有数,2021-11-03,正常交易,
sz301170,锡南科技,2023-06-27,正常交易,
sz301171,易点天下,2022-08-19,正常交易,
sz301172,君逸数码,2023-07-26,正常交易,
sz301173,毓恬冠佳,2025-03-03,正常交易,
sz301175,中科环保,2022-07-08,正常交易,
sz301176,逸豪新材,2022-09-28,正常交易,
sz301177,迪阿股份,2021-12-15,正常交易,
sz301178,天亿马,2021-11-12,正常交易,
sz301179,泽宇智能,2021-12-08,正常交易,
sz301180,万祥科技,2021-11-16,正常交易,
sz301181,标榜股份,2022-02-21,正常交易,
sz301182,凯旺科技,2021-12-23,正常交易,
sz301183,东田微,2022-05-24,正常交易,
sz301185,鸥玛软件,2021-11-19,正常交易,
sz301186,超达装备,2021-12-23,正常交易,
sz301187,欧圣电气,2022-04-22,正常交易,
sz301188,力诺药包,2021-11-11,正常交易,
sz301189,奥尼电子,2021-12-28,正常交易,
sz301190,善水科技,2021-12-24,正常交易,
sz301191,菲菱科思,2022-05-26,正常交易,
sz301192,泰祥股份,2022-08-11,正常交易,
sz301193,家联科技,2021-12-09,正常交易,
sz301195,北路智控,2022-08-01,正常交易,
sz301196,唯科科技,2022-01-11,正常交易,
sz301197,工大科雅,2022-08-08,正常交易,
sz301198,喜悦智行,2021-12-02,正常交易,
sz301199,迈赫股份,2021-12-07,正常交易,
sz301200,大族数控,2022-02-28,正常交易,
sz301201,诚达药业,2022-01-20,正常交易,
sz301202,朗威股份,2023-07-05,正常交易,
sz301203,国泰环保,2023-04-04,正常交易,
sz301205,联特科技,2022-09-13,正常交易,
sz301206,三元生物,2022-02-10,正常交易,
sz301207,华兰疫苗,2022-02-18,正常交易,
sz301208,中亦科技,2022-07-07,正常交易,
sz301209,联合化学,2022-08-25,正常交易,
sz301210,金杨股份,2023-06-30,正常交易,
sz301211,亨迪药业,2021-12-22,正常交易,
sz301212,联盛化学,2022-04-19,正常交易,
sz301213,观想科技,2021-12-06,正常交易,
sz301215,中汽股份,2022-03-08,正常交易,
sz301216,万凯新材,2022-03-29,正常交易,
sz301217,铜冠铜箔,2022-01-27,正常交易,
sz301218,华是科技,2022-03-07,正常交易,
sz301219,腾远钴业,2022-03-17,正常交易,
sz301220,亚香股份,2022-06-22,正常交易,
sz301221,光庭信息,2021-12-22,正常交易,
sz301222,浙江恒威,2022-03-09,正常交易,
sz301223,中荣股份,2022-10-26,正常交易,
sz301225,恒勃股份,2023-06-16,正常交易,
sz301226,祥明智能,2022-03-25,正常交易,
sz301227,森鹰窗业,2022-09-26,正常交易,
sz301228,实朴检测,2022-01-28,正常交易,
sz301229,纽泰格,2022-02-22,正常交易,
sz301230,泓博医药,2022-11-01,正常交易,
sz301231,荣信文化,2022-09-08,正常交易,
sz301232,飞沃科技,2023-06-15,正常交易,
sz301233,盛帮股份,2022-07-06,正常交易,
sz301234,五洲医疗,2022-07-05,正常交易,
sz301235,华康洁净,2022-01-28,正常交易,
sz301236,软通动力,2022-03-15,正常交易,
sz301237,和顺科技,2022-03-23,正常交易,
sz301238,瑞泰新材,2022-06-17,正常交易,
sz301239,普瑞眼科,2022-07-05,正常交易,
sz301246,宏源药业,2023-03-20,正常交易,
sz301248,杰创智能,2022-04-20,正常交易,
sz301251,威尔高,2023-09-06,正常交易,
sz301252,同星科技,2023-05-25,正常交易,
sz301255,通力科技,2022-12-27,正常交易,
sz301256,华融化学,2022-03-22,正常交易,
sz301257,普蕊斯,2022-05-17,正常交易,
sz301258,富士莱,2022-03-29,正常交易,
sz301259,艾布鲁,2022-04-26,正常交易,
sz301260,格力博,2023-02-08,正常交易,
sz301261,恒工精密,2023-07-10,正常交易,
sz301262,海看股份,2023-06-20,正常交易,
sz301263,泰恩康,2022-03-29,正常交易,
sz301265,华新环保,2022-12-16,正常交易,
sz301266,宇邦新材,2022-06-08,正常交易,
sz301267,华厦眼科,2022-11-07,正常交易,
sz301268,铭利达,2022-04-07,正常交易,
sz301269,华大九天,2022-07-29,正常交易,
sz301270,汉仪股份,2022-08-31,正常交易,
sz301272,英华特,2023-07-13,正常交易,
sz301273,瑞晨环保,2022-10-25,正常交易,
sz301275,汉朔科技,2025-03-11,正常交易,
sz301276,嘉曼服饰,2022-09-09,正常交易,
sz301277,新天地,2022-11-16,正常交易,
sz301278,快可电子,2022-08-04,正常交易,
sz301279,金道科技,2022-04-13,正常交易,
sz301280,珠城科技,2022-12-26,正常交易,
sz301281,科源制药,2023-04-04,正常交易,
sz301282,金禄电子,2022-08-26,正常交易,
sz301283,聚胶股份,2022-09-02,正常交易,
sz301285,鸿日达,2022-09-28,正常交易,
sz301286,侨源股份,2022-06-14,正常交易,
sz301287,康力源,2023-06-14,正常交易,
sz301288,*ST清研,2022-04-22,正常交易,
sz301289,国缆检测,2022-06-22,正常交易,
sz301290,东星医疗,2022-11-30,正常交易,
sz301291,明阳电气,2023-06-30,正常交易,
sz301292,海科新源,2023-07-07,正常交易,
sz301293,三博脑科,2023-05-05,正常交易,
sz301295,美硕科技,2023-06-28,正常交易,
sz301296,新巨丰,2022-09-02,正常交易,
sz301297,富乐德,2022-12-30,正常交易,
sz301298,东利机械,2022-06-06,正常交易,
sz301299,卓创资讯,2022-10-19,正常交易,
sz301300,远翔新材,2022-08-19,正常交易,
sz301301,川宁生物,2022-12-27,正常交易,
sz301302,华如科技,2022-06-23,正常交易,
sz301303,真兰仪表,2023-02-20,正常交易,
sz301305,朗坤科技,2023-05-23,正常交易,
sz301306,西测测试,2022-07-26,正常交易,
sz301307,美利信,2023-04-24,正常交易,
sz301308,江波龙,2022-08-05,正常交易,
sz301309,万得凯,2022-09-19,正常交易,
sz301310,鑫宏业,2023-06-02,正常交易,
sz301311,昆船智能,2022-11-30,正常交易,
sz301312,智立方,2022-07-11,正常交易,
sz301313,凡拓数创,2022-09-30,正常交易,
sz301314,科瑞思,2023-03-28,正常交易,
sz301315,威士顿,2023-06-21,正常交易,
sz301316,慧博云通,2022-10-13,正常交易,
sz301317,鑫磊股份,2023-01-19,正常交易,
sz301318,维海德,2022-08-10,正常交易,
sz301319,唯特偶,2022-09-29,正常交易,
sz301320,豪江智能,2023-06-09,正常交易,
sz301321,翰博高新,2022-08-18,正常交易,
sz301322,绿通科技,2023-03-06,正常交易,
sz301323,新莱福,2023-06-06,正常交易,
sz301325,曼恩斯特,2023-05-12,正常交易,
sz301326,捷邦科技,2022-09-21,正常交易,
sz301327,华宝新能,2022-09-19,正常交易,
sz301328,维峰电子,2022-09-08,正常交易,
sz301329,信音电子,2023-07-17,正常交易,
sz301330,熵基科技,2022-08-17,正常交易,
sz301331,恩威医药,2022-09-21,正常交易,
sz301332,德尔玛,2023-05-18,正常交易,
sz301333,诺思格,2022-08-02,正常交易,
sz301335,天元宠物,2022-11-18,正常交易,
sz301336,趣睡科技,2022-08-12,正常交易,
sz301337,亚华电子,2023-05-26,正常交易,
sz301338,凯格精机,2022-08-16,正常交易,
sz301339,通行宝,2022-09-09,正常交易,
sz301345,涛涛车业,2023-03-21,正常交易,
sz301348,蓝箭电子,2023-08-10,正常交易,
sz301349,信德新材,2022-09-09,正常交易,
sz301353,普莱得,2023-05-30,正常交易,
sz301355,南王科技,2023-06-12,正常交易,
sz301356,天振股份,2022-11-14,正常交易,
sz301357,北方长龙,2023-04-18,正常交易,
sz301358,湖南裕能,2023-02-09,正常交易,
sz301359,东南电子,2022-11-09,正常交易,
sz301360,荣旗科技,2023-04-25,正常交易,
sz301361,众智科技,2022-11-16,正常交易,
sz301362,民爆光电,2023-08-04,正常交易,
sz301363,美好医疗,2022-10-12,正常交易,
sz301365,矩阵股份,2022-11-22,正常交易,
sz301366,一博科技,2022-09-26,正常交易,
sz301367,瑞迈特,2022-11-01,正常交易,
sz301368,丰立智能,2022-12-15,正常交易,
sz301369,联动科技,2022-09-22,正常交易,
sz301370,国科恒泰,2023-07-12,正常交易,
sz301371,敷尔佳,2023-08-01,正常交易,
sz301372,科净源,2023-08-11,正常交易,
sz301373,凌玮科技,2023-02-08,正常交易,
sz301376,致欧科技,2023-06-21,正常交易,
sz301377,鼎泰高科,2022-11-22,正常交易,
sz301378,通达海,2023-03-20,正常交易,
sz301379,天山电子,2022-11-01,正常交易,
sz301380,挖金客,2022-10-25,正常交易,
sz301381,赛维时代,2023-07-12,正常交易,
sz301382,蜂助手,2023-05-17,正常交易,
sz301383,天键股份,2023-06-09,正常交易,
sz301386,未来电器,2023-03-29,正常交易,
sz301387,光大同创,2023-04-18,正常交易,
sz301388,欣灵电气,2022-11-09,正常交易,
sz301389,隆扬电子,2022-10-31,正常交易,
sz301390,经纬股份,2023-05-08,正常交易,
sz301391,卡莱特,2022-12-01,正常交易,
sz301392,汇成真空,2024-06-05,正常交易,
sz301393,昊帆生物,2023-07-12,正常交易,
sz301395,仁信新材,2023-07-03,正常交易,
sz301396,宏景科技,2022-11-11,正常交易,
sz301397,溯联股份,2023-06-28,正常交易,
sz301398,星源卓镁,2022-12-15,正常交易,
sz301399,英特科技,2023-05-23,正常交易,
sz301408,华人健康,2023-03-01,正常交易,
sz301413,安培龙,2023-12-18,正常交易,
sz301418,协昌科技,2023-08-21,正常交易,
sz301419,阿莱德,2023-02-09,正常交易,
sz301421,波长光电,2023-08-23,正常交易,
sz301428,世纪恒通,2023-05-19,正常交易,
sz301429,森泰股份,2023-04-17,正常交易,
sz301439,泓淋电力,2023-03-17,正常交易,
sz301446,福事特,2023-07-25,正常交易,
sz301448,开创电气,2023-06-19,正常交易,
sz301456,盘古智能,2023-07-14,正常交易,
sz301458,钧崴电子,2025-01-10,正常交易,
sz301459,丰茂股份,2023-12-13,正常交易,
sz301468,博盈特焊,2023-07-24,正常交易,
sz301469,恒达新材,2023-08-22,正常交易,
sz301479,弘景光电,2025-03-18,正常交易,
sz301486,致尚科技,2023-07-07,正常交易,
sz301487,盟固利,2023-08-09,正常交易,
sz301488,豪恩汽电,2023-07-04,正常交易,
sz301489,思泉新材,2023-10-24,正常交易,
sz301491,C汉桑科技,2025-08-06,正常交易,
sz301498,乖宝宠物,2023-08-16,正常交易,
sz301499,维科精密,2023-07-21,正常交易,
sz301500,飞南资源,2023-09-21,正常交易,
sz301501,恒鑫生活,2025-03-19,正常交易,
sz301502,华阳智能,2024-02-02,正常交易,
sz301503,智迪科技,2023-07-17,正常交易,
sz301505,苏州规划,2023-07-19,正常交易,
sz301507,民生健康,2023-09-05,正常交易,
sz301508,中机认检,2023-12-01,正常交易,
sz301509,金凯生科,2023-08-03,正常交易,
sz301510,固高科技,2023-08-15,正常交易,
sz301511,德福科技,2023-08-17,正常交易,
sz301512,智信精密,2023-07-20,正常交易,
sz301515,港通医疗,2023-07-25,正常交易,
sz301516,中远通,2023-12-08,正常交易,
sz301517,陕西华达,2023-10-17,正常交易,
sz301518,长华化学,2023-08-03,正常交易,
sz301519,舜禹股份,2023-07-27,正常交易,
sz301520,万邦医药,2023-09-25,正常交易,
sz301522,上大股份,2024-10-16,正常交易,
sz301525,儒竞科技,2023-08-30,正常交易,
sz301526,国际复材,2023-12-26,正常交易,
sz301528,多浦乐,2023-08-28,正常交易,
sz301529,福赛科技,2023-09-11,正常交易,
sz301533,威马农机,2023-08-18,正常交易,
sz301535,浙江华远,2025-03-27,正常交易,
sz301536,星宸科技,2024-03-28,正常交易,
sz301538,骏鼎达,2024-03-20,正常交易,
sz301539,宏鑫科技,2024-04-15,正常交易,
sz301548,崇德科技,2023-09-20,正常交易,
sz301550,斯菱股份,2023-09-15,正常交易,
sz301551,无线传媒,2024-09-26,正常交易,
sz301552,科力装备,2024-07-22,正常交易,
sz301555,惠柏新材,2023-10-31,正常交易,
sz301556,托普云农,2024-10-17,正常交易,
sz301557,常友科技,2025-03-04,正常交易,
sz301558,三态股份,2023-09-28,正常交易,
sz301559,中集环科,2023-10-11,正常交易,
sz301560,众捷汽车,2025-04-25,正常交易,
sz301565,中仑新材,2024-06-20,正常交易,
sz301566,达利凯普,2023-12-29,正常交易,
sz301567,贝隆精密,2024-01-16,正常交易,
sz301568,思泰克,2023-11-28,正常交易,
sz301571,国科天成,2024-08-21,正常交易,
sz301577,美信科技,2024-01-24,正常交易,
sz301578,辰奕智能,2023-12-28,正常交易,
sz301580,爱迪特,2024-06-26,正常交易,
sz301581,黄山谷捷,2025-01-03,正常交易,
sz301585,蓝宇股份,2024-12-20,正常交易,
sz301586,佳力奇,2024-08-28,正常交易,
sz301587,中瑞股份,2024-04-08,正常交易,
sz301588,美新科技,2024-03-13,正常交易,
sz301589,诺瓦星云,2024-02-08,正常交易,
sz301590,优优绿能,2025-06-05,正常交易,
sz301591,肯特股份,2024-02-28,正常交易,
sz301592,六九一二,2024-10-24,正常交易,
sz301595,太力科技,2025-05-19,正常交易,
sz301596,瑞迪智驱,2024-05-13,正常交易,
sz301598,博科测试,2024-12-20,正常交易,
sz301600,慧翰股份,2024-09-11,正常交易,
sz301601,惠通科技,2025-01-15,正常交易,
sz301602,超研股份,2025-01-22,正常交易,
sz301603,乔锋智能,2024-07-10,正常交易,
sz301606,绿联科技,2024-07-26,正常交易,
sz301607,富特科技,2024-09-04,正常交易,
sz301608,博实结,2024-08-01,正常交易,
sz301609,山大电力,2025-07-23,正常交易,
sz301611,珂玛科技,2024-08-16,正常交易,
sz301613,新铝时代,2024-10-25,正常交易,
sz301616,浙江华业,2025-03-27,正常交易,
sz301617,博苑股份,2024-12-11,正常交易,
sz301618,长联科技,2024-09-30,正常交易,
sz301622,英思特,2024-12-04,正常交易,
sz301626,苏州天脉,2024-10-24,正常交易,
sz301628,强达电路,2024-10-31,正常交易,
sz301629,矽电股份,2025-03-24,正常交易,
sz301630,同宇新材,2025-07-10,正常交易,
sz301631,壹连科技,2024-11-22,正常交易,
sz301633,港迪技术,2024-11-07,正常交易,
sz301636,泽润新能,2025-05-16,正常交易,
sz301658,首航新能,2025-04-02,正常交易,
sz301662,宏工科技,2025-04-17,正常交易,
sz301665,泰禾股份,2025-04-11,正常交易,
sz301678,新恒汇,2025-06-20,正常交易,
sz302132,中航成飞,2010-08-27,正常交易,
